,audio_path,text,sampling_rate,train_or_test
3352,./audio/augment/ch_vs_1248.wav,Als Bispiel nännt är di Gsichtserkännig zer Chundu-Identifikation.,16000,TRAIN
3353,./audio/augment/ch_vs_1261.wav,"Doch Crowdfounding bliebt spannend fer Kulturprojekti, wa ufemu konventionellu Wäg wenig Chance uf Fördergälder hent.",16000,TRAIN
3354,./audio/augment/ch_vs_1266.wav,"In schiner längu Gschicht isch der Zirkus öi de Stirm üsgsetzt gsi, wa uber Europa gfägt sind.",16000,TRAIN
3355,./audio/augment/ch_vs_1294.wav,"Das het glichzitig beditut öi Nei zum ""Wäg vaner Schwiz"" um de Urnersee.",16000,TRAIN
3356,./audio/augment/ch_vs_1295.wav,"Är het ufe früehbarocki Meischter Caravaggio verwiesu, wa sogar en Mörder gsi sige.",16000,TRAIN
3357,./audio/augment/ch_vs_1303.wav,"Medizin, Pharmazie und Biotechnologie sind wichtigi Schwärpinkt vaner Universität.",16000,TRAIN
3358,./audio/augment/ch_vs_1307.wav,"Di Kultur vam Alpinismus het schich öi dahi entwicklut, dass d'Ethik am Bärg und nachhaltigs Verhaltu wichtig sind.",16000,TRAIN
3359,./audio/augment/ch_vs_1314.wav,"Und öi absits vaner Grafik schint Microsoft vill Wärt uf Realismus z'leggu, was Flugsimulatoru-Fans sehr fröiju wird.",16000,TRAIN
3360,./audio/augment/ch_vs_1318.wav,Die beidu Blackboxe sind geborgu und sellunt im Iran unersüecht wärdu.,16000,TRAIN
3361,./audio/augment/ch_vs_1320.wav,"Die global LGBT-Community fröits: Will d'Metropola gältut als ""Gay Capitol"", als liberali Insla im Nahu Oschtu.",16000,TRAIN
3362,./audio/augment/ch_vs_1332.wav,All die Kritik kontrut der US-Presidänt in gwennter Manier.,16000,TRAIN
3363,./audio/augment/ch_vs_1349.wav,Züedem wärdunt nöiji Partnerschafte mit Ghana und Äthiopien lanciert.,16000,TRAIN
3364,./audio/augment/ch_vs_1357.wav,Z'Niveau vaner Aggression isch z'Haiti relativ hoch.,16000,TRAIN
3365,./audio/augment/ch_vs_1381.wav,Der Bush het allerdings d'Wiederwahl im negschtu Jahr verloru.,16000,TRAIN
3366,./audio/augment/ch_vs_1390.wav,"Schi hent schich ins europäischi Üsland verlagrut, will schi feschtgstellt hent, dass mu z'Ditschland genauer lüegt.",16000,TRAIN
3367,./audio/augment/ch_vs_1416.wav,"Zweitüüsigundfufzäh schliessli erreichunt d'USA, Russland, China, Frankrich, Grossbritannien und Ditschland mit dum Iran es Atomabchommu.",16000,TRAIN
3368,./audio/augment/ch_vs_1430.wav,Mit ihm hent schi der Kampf gägu d'Herrschaft vaner wissu Minderheit z'Simbabwe gfiehrt.,16000,TRAIN
3369,./audio/augment/ch_vs_1448.wav,"Der Minischterpresidänt Benjamin Netanjahu gseht iner Chehrtwändi die Korrektur vanera ""historischu Fählentscheidig"".",16000,TRAIN
3370,./audio/augment/ch_vs_1454.wav,Z'Bolivien het der Evo Morales probiert en witeri Amtszit z'erzwingu.,16000,TRAIN
3371,./audio/augment/ch_vs_1458.wav,Är isch uf Rom gizogu und het da en Abschluss im Fach Regie aner Nationalu Schauspielschüel gmacht.,16000,TRAIN
3372,./audio/augment/ch_vs_1473.wav,Hiner de klimapolitischu Fordrige va Lings-Grie wittrut schi en Agriff uf z'Portmonnaie vam Mittelstand.,16000,TRAIN
3373,./audio/augment/ch_vs_1478.wav,Alli wissunts.,16000,TRAIN
3374,./audio/augment/ch_vs_1499.wav,Sit zäh Jahr isch schi konschtant.,16000,TRAIN
3375,./audio/augment/ch_vs_1514.wav,Fascht siebu Stunde het die gross Chammra am Zischtag und Mittwoch uber d'Vorlag gibrietut.,16000,TRAIN
3376,./audio/augment/ch_vs_1522.wav,"Juli/Auguscht zweitüüsigundninzäh: S'isch en regelrächte Partysummer gsi: Züri Fäscht, Street Parade, Bundesfiir, Fête des Vignerons und vill warms Wätter.",16000,TRAIN
3377,./audio/augment/ch_vs_1545.wav,D'Lischtuverbindig va ihne mit der SP hälfut ihnu sensationell zum allererschtu Nationalratssitz.,16000,TRAIN
3378,./audio/augment/ch_vs_1548.wav,"Wier miesse iische Partnerländer öi witerhin klarmachu, dass iischi Neutralität und Abmachige gältunt.",16000,TRAIN
3379,./audio/augment/ch_vs_1551.wav,"Die Kanten glichunt schich bi der Gwinnstiir ah, bis uf es paar Üsnahme.",16000,TRAIN
3380,./audio/augment/ch_vs_1558.wav,"Hie wird nit dramatisiert, sondern es wärdunt eifach politischi Positione vane Kandidatu üfgizellt.",16000,TRAIN
3381,./audio/augment/ch_vs_1561.wav,Etwa in Sache Handel.,16000,TRAIN
3382,./audio/augment/ch_vs_1572.wav,Fascht täglich schaltut der US-Konzärn da nöiji Meglichkeite vam zielgrichtetu Wärbu online.,16000,TRAIN
3383,./audio/augment/ch_vs_1594.wav,Güeti Nachrichte fer alli Schwizer Tennis-Fans: der Stan Wawrinka chunt negsch Wucha zAcapulco wieder uf ATP Tour zrug.,16000,TRAIN
3384,./audio/augment/ch_vs_1614.wav,"Der Federer und der Nadal sträbunt im fufzgtüüsig Züeschauer fassendu Cape Town Stadium en nöije Züeschauerrekord ah.""",16000,TRAIN
3385,./audio/augment/ch_vs_1617.wav,Mu vier zu nin gägu Norwägu isch en vier zu füüf-Niederlag im Abuspiel gägu Ditschland gfolgt.,16000,TRAIN
3386,./audio/augment/ch_vs_1619.wav,Im Stream iner Sport App sid Ier äbufalls live mit derbi.,16000,TRAIN
3387,./audio/augment/ch_vs_1627.wav,Der Schwiz fählunt vier Pinkt zer Qualifikation fer d'EM-Ändrundi zweitüüsigundzwänzg.,16000,TRAIN
3388,./audio/augment/ch_vs_1649.wav,Z'Waffurächt iner Schwiz soll mu ändru.,16000,TRAIN
3389,./audio/augment/ch_vs_1658.wav,"Interessant derbi: Die ""Marathon-Teams"" sind öi derna Schwizer Meischter cho.",16000,TRAIN
3390,./audio/augment/ch_vs_1659.wav,"Ufum Badener Hüsbärg het der Christian Rocha du Süpercross, es einzelns Radquerrännu, organisiert.",16000,TRAIN
3391,./audio/augment/ch_vs_1667.wav,"Und es isch d'erschti positiv Dopingprob gsi, sit die Kontrolle öi im Schwingsport durch Antidoping Schwiz durchgfiehrt wärdunt.",16000,TRAIN
3392,./audio/augment/ch_vs_1689.wav,Der Rüüm isch chlei und vollgstopft gsi.,16000,TRAIN
3393,./audio/augment/ch_vs_1699.wav,Ich wartu vor dum Tor.,16000,TRAIN
3394,./audio/augment/ch_vs_1703.wav,Ich ha uf Unerstützig gwartut.,16000,TRAIN
3395,./audio/augment/ch_vs_1707.wav,Und dü machsch z'Entfärbigsmittel im Lavabo zrächt.,16000,TRAIN
3396,./audio/augment/ch_vs_1740.wav,"Är het witer gwiehlt, jetz fieberhaft.",16000,TRAIN
3397,./audio/augment/ch_vs_1763.wav,Pass üf susch würdi wier nu zämustossu.,16000,TRAIN
3398,./audio/augment/ch_vs_1767.wav,Wie het är mier nu die Porta chännu züeschmeizu.,16000,TRAIN
3399,./audio/augment/ch_vs_1785.wav,Dü wirsch gwinnu das weissi.,16000,TRAIN
3400,./audio/augment/ch_vs_1834.wav,"Am Sunntag und am Mäntag Sunna, es paar Näbelbänk.",16000,TRAIN
3401,./audio/augment/ch_vs_1836.wav,Platzrägu fiehrt in churzer Zit zu relativ hochu Mängine Niederschlag pro Quadratmeter.,16000,TRAIN
3402,./audio/augment/ch_vs_1853.wav,Der Oktober bringt vill d'erschtu ergibiegu Schneefäll und dermit der Winter ind Alpe.,16000,TRAIN
3403,./audio/augment/ch_vs_1863.wav,Bodu- und Hochnäbel vorüszsägu isch schwär.,16000,TRAIN
3404,./audio/augment/ch_vs_1889.wav,Am Sunntag vill Sunnuschii mit wenige Wolke.,16000,TRAIN
3405,./audio/augment/ch_vs_1891.wav,Am Abu nur sältu Wolke.,16000,TRAIN
3406,./audio/augment/ch_vs_1894.wav,"Öi di Gwärkschaft Unia teilt der Entscheid fer es Abchommu, wa der Lohnschutz respektiert.",16000,TRAIN
3407,./audio/augment/ch_vs_1921.wav,Iner Schwiz funktioniert die Chetti sehr güet.,16000,TRAIN
3408,./audio/augment/ch_vs_1927.wav,Der Spar- und Stiirdruck isch da.,16000,TRAIN
3409,./audio/augment/ch_vs_1929.wav,"Uber Eats weigrut schich, schine Fahrer ordentlich z'versichru.",16000,TRAIN
3410,./audio/augment/ch_vs_1940.wav,Iqbal Khan isch bi der Credit Suisse sehr erfolgriich gsi.,16000,TRAIN
3411,./audio/augment/ch_vs_1942.wav,Chännti der Vorschlag d'AHV fer längeri Zit stabilisieru?,16000,TRAIN
3412,./audio/augment/ch_vs_1962.wav,Will d'Sekunda spielt en wichtigi Rolla iner Metrologie; d'Wissuschaft vam Mässu.,16000,TRAIN
3413,./audio/augment/ch_vs_1997.wav,"Öi fer Meitje: Nano-Technologie erreiche nit nur Büebe, sodern öi Meitje, isch der Christoph Meili uberzigt.",16000,TRAIN
3414,./audio/augment/ch_vs_1999.wav,"Und dass wier mit de beschtu Mittel miesse handlu, wa iisch d'Wissuschaft zer Verfiegig stellt.",16000,TRAIN
3415,./audio/augment/ch_vs_2011.wav,"Bis etwa füüfusächzg-Zoll-Bild-Diagonale hengi d'meischtu Displays en ""faire"" Pris, meint der Luca Fontana va Digitec.",16000,TRAIN
3416,./audio/augment/ch_vs_2025.wav,Mit ebiz Glick publiziere wer Ewers Bild Ändi dischi Wucha.,16000,TRAIN
3417,./audio/augment/ch_vs_2028.wav,Es Bispiel: Der Jeffrey Ferpozzi va Zürich het im Oktober zweitüüsigundninzäh fer d'jung SVP kandidiert.,16000,TRAIN
3418,./audio/augment/ch_vs_2037.wav,Annersch wa in Europa miessunt Unernähmu iner Schwiz nit d'explizit Ihwilligung fer Stimmprofil bim Chund ihholu.,16000,TRAIN
3419,./audio/augment/ch_vs_2040.wav,"Der Grund: En Grosschund sige abgsprungu, was Üsfäll in Millionuhechi nah schich ziege.",16000,TRAIN
3420,./audio/augment/ch_vs_2060.wav,"Oder schi wärdunt kritisiert, will ihrusch statistisch Analysa nit hieb- und stichfescht isch.",16000,TRAIN
3421,./audio/augment/ch_vs_2086.wav,Z'Zentrum het sit schiner Gründig zweitüüsigunddrizäh total driihunerteinusibzg Nanoprojekti unerstützt.,16000,TRAIN
3422,./audio/augment/ch_vs_2107.wav,Das isch wichtig fer die Glöibwürdigkeit.,16000,TRAIN
3423,./audio/augment/ch_vs_2114.wav,"Hunert Millione hent es Abo abgschlossu, der Räscht nimmt Wärbig in Chöif.",16000,TRAIN
3424,./audio/augment/ch_vs_2129.wav,Spannig pur öi bim Ständerat: Fasch d'Hälfti vane Amtierendu trättut nimme ah.,16000,TRAIN
3425,./audio/augment/ch_vs_2179.wav,Ine Bärga het mu Windspitze von hunertsibzg bis zweihunert Kilometer pro Stund gmässu.,16000,TRAIN
3426,./audio/augment/ch_vs_2191.wav,"Wenn mu schi di regionalu Muschter ahlüege, de falle elei scho Solothuru mit dum hegschtu Nei-Ahteil üf.",16000,TRAIN
3427,./audio/augment/ch_vs_2215.wav,Sithär het di Zahl Sorbisch-Redendu starch abgnu.,16000,TRAIN
3428,./audio/augment/ch_vs_2247.wav,Derna het dAargauer Regierig alli Chloschter im Kanton lah üfhäbu.,16000,TRAIN
3429,./audio/augment/ch_vs_2265.wav,Ja ich liwu gat nah was gsehts de susch üs?,16000,TRAIN
3430,./audio/augment/ch_vs_2288.wav,Emabu het der Papscht mit de Jugendlichu iner Innustadt va Madrid du Chrizwäg gibätut.,16000,TRAIN
3431,./audio/augment/ch_vs_2343.wav,Ine folgendu Jahri sind die Bsüecherzahle liecht zrug gangu.,16000,TRAIN
3432,./audio/augment/ch_vs_2349.wav,"Di Betriibergsellschaft vaner Hamburg-Bergedorfer Iisubahn isch ine ""Berlin-Hamburger Iisubahn-Aktiugsellschaft"" üfgangu.",16000,TRAIN
3433,./audio/augment/ch_vs_2354.wav,"Der Dagobert Duck gizut immer nu züe, öi wenner so vill Gäld het.",16000,TRAIN
3434,./audio/augment/ch_vs_2363.wav,Mu het dstärblichu Uberräschti va sibu jungu Männer üsgigrabu.,16000,TRAIN
3435,./audio/augment/ch_vs_2365.wav,Sälbschtversorger chännti hie gigrillt ha oder en Fiir gmacht ha.,16000,TRAIN
3436,./audio/augment/ch_vs_2370.wav,Schi schaffut sehr hert fer ihrusch täglich Brot.,16000,TRAIN
3437,./audio/augment/ch_vs_2379.wav,Nahdem der Büeb kit isch heder inera ohrubetöibendu Lütsterchi durch de Zug gflännu.,16000,TRAIN
3438,./audio/augment/ch_vs_2386.wav,Ich improvisieru das Stuck nah miner Lüna.,16000,TRAIN
3439,./audio/augment/ch_vs_2399.wav,Ich ha nie gschnaggut sondern ha mi lah trägu.,16000,TRAIN
3440,./audio/augment/ch_vs_2412.wav,Äs het liecht ufe warm Gudro grägnut.,16000,TRAIN
3441,./audio/augment/ch_vs_2438.wav,"Är het en langi Zit nahgideicht, het derbi ebiz vam Himbeerchüechu gnascht.",16000,TRAIN
3442,./audio/augment/ch_vs_2449.wav,Derbi heder obena ufum Bärg giparkt.,16000,TRAIN
3443,./audio/augment/ch_vs_2465.wav,"Der Erzmagier het woll dermit giplöfft, fer dum Volk als unstärblich zerschinu.",16000,TRAIN
3444,./audio/augment/ch_vs_2483.wav,Der Sam het schich dNasa gribu.,16000,TRAIN
3445,./audio/augment/ch_vs_2497.wav,Är het dLunta gschmeckt und schich üsum Stöib gmacht.,16000,TRAIN
3446,./audio/augment/ch_vs_2508.wav,"Är isch sofort üfgstandu, het nit wie normalerwiis nu lang im Bett gfüüllänzt und het beschlossu, nu an dem Tag zschwierig Gspräch mit schiner Müetter hinner schich zbringu.",16000,TRAIN
3447,./audio/augment/ch_vs_2514.wav,"Und schi hent schich wägu ihrusch Dankbarkeit gschämt, will di Katastropha ihra wiederfahru isch und nit ihne.",16000,TRAIN
3448,./audio/augment/ch_vs_2524.wav,Warum lüegsch nit eifach ins Telefobüech?,16000,TRAIN
3449,./audio/augment/ch_vs_2545.wav,"Schi schlicht durch en Gang zura witeru Porta, derhinner isch en dunkli, ängi Chammra.",16000,TRAIN
3450,./audio/augment/ch_vs_2587.wav,Aber schine Chopf isch erholt gsi.,16000,TRAIN
3451,./audio/augment/ch_vs_2591.wav,"Bring d'Häx eifach um und pressier dermit, hetsch gseit.",16000,TRAIN
3452,./audio/augment/ch_vs_2593.wav,"Wenn dü pressierusch, erreichsch dü nu vorum Sunnuüfgang d'Strass.",16000,TRAIN
3453,./audio/augment/ch_vs_2605.wav,"Ich ha umchaglüegt, aber der Ty isch niena gsi.",16000,TRAIN
3454,./audio/augment/ch_vs_2607.wav,"Veli gwinni im negschtu Kampf, seit Scida.",16000,TRAIN
3455,./audio/augment/ch_vs_2608.wav,"Es isch immer en Freid z'erläbu, dass dü gwinnsch.",16000,TRAIN
3456,./audio/augment/ch_vs_2613.wav,Jetz sitzi hie zum erschtu Mal.,16000,TRAIN
3457,./audio/augment/ch_vs_2627.wav,"Und ja, ich sparu öi di Triichgälder.",16000,TRAIN
3458,./audio/augment/ch_vs_2633.wav,"Ihrusch Antwort het gitehnt, als würdi schi üsspucku.",16000,TRAIN
3459,./audio/augment/ch_vs_2645.wav,Ich stählu nu üser Vorratschammra.,16000,TRAIN
3460,./audio/augment/ch_vs_2654.wav,Ich ha mit minum Vater gstritu.,16000,TRAIN
3461,./audio/augment/ch_vs_2659.wav,"Mini Fröi het schi gstrickt, und ich heichu an dene Dinger.",16000,TRAIN
3462,./audio/augment/ch_vs_2683.wav,Är het en Aru gitroffu.,16000,TRAIN
3463,./audio/augment/ch_vs_2686.wav,Schi hets güet gitroffu.,16000,TRAIN
3464,./audio/augment/ch_vs_2689.wav,Ich trichu en Schluck Bier.,16000,TRAIN
3465,./audio/augment/ch_vs_2698.wav,"Tüe mi lieber umarmu, seit der Alexander lachund.",16000,TRAIN
3466,./audio/augment/ch_vs_2713.wav,Ich bi gat wirkli unbeholfu.,16000,TRAIN
3467,./audio/augment/ch_vs_2714.wav,Wier wärde wahrschinli alli unbeholfu sii.,16000,TRAIN
3468,./audio/augment/ch_vs_2717.wav,Schini Oberflächi isch unäbu gsi.,16000,TRAIN
3469,./audio/augment/ch_vs_2724.wav,Ihm isch unerdessu en Idee cho.,16000,TRAIN
3470,./audio/augment/ch_vs_2734.wav,Mül und Öige sind mit Ärda verschmiert gsi.,16000,TRAIN
3471,./audio/augment/ch_vs_2759.wav,Das chan ich mier hitu leischtu will ich im Momänt hert schaffu.,16000,TRAIN
3472,./audio/augment/ch_vs_2760.wav,Am spatu Abu gägu sägschi isch mit stürmischum Rägu zrächnu.,16000,TRAIN
3473,./audio/augment/ch_zh_0015.wav,Au de Bewis enthaltet analytischi Schwäche wo erscht spöter händ chöne besitigt werde.,16000,TRAIN
3474,./audio/augment/ch_zh_0022.wav,Bargäld im grosse Stil zlagere segi aber au nöd ganz günstig.,16000,TRAIN
3475,./audio/augment/ch_zh_0030.wav,Monothematischi Mässe wie d Giardina oder d Swissbou sind au beliebt.,16000,TRAIN
3476,./audio/augment/ch_zh_0032.wav,Will bi de Standortwahl isch für Unternähme nöd nur de Stürsatz entscheidend.,16000,TRAIN
3477,./audio/augment/ch_zh_0036.wav,Ich düte ihre mis Interässe offesichtlich ah.,16000,TRAIN
3478,./audio/augment/ch_zh_0042.wav,Ide Vergangeheit hät au s Low-Bandwidth-X-Projekt vom Keth Packard i däm Bereich gschaffed.,16000,TRAIN
3479,./audio/augment/ch_zh_0052.wav,Mit de Elektifizierig vom Hushalt isch au s Glettise elektrisch gheizt worde.,16000,TRAIN
3480,./audio/augment/ch_zh_0055.wav,"Wo si am Dutch s Portemonnaie klaut hät, hät sis anere Tankstell zrugg glah.",16000,TRAIN
3481,./audio/augment/ch_zh_0056.wav,D Penny gseht das als en glungene Witz und lacht de Barris us.,16000,TRAIN
3482,./audio/augment/ch_zh_0066.wav,"Wär au immer de Pulli glismed hät, entweder isch si halb blind gsi oder hät mit eim Aug uf de Fernseh gspienzled.",16000,TRAIN
3483,./audio/augment/ch_zh_0069.wav,Ich han dazumal no sehr schnäll gschaffed.,16000,TRAIN
3484,./audio/augment/ch_zh_0074.wav,Vor allem luegsch du bizli ume.,16000,TRAIN
3485,./audio/augment/ch_zh_0084.wav,D Sunne blibt ois erhalte und zwar bis Mitti Namittag.,16000,TRAIN
3486,./audio/augment/ch_zh_0093.wav,Allerdings ischs in Bern zerst no zum Teil bewölkt.,16000,TRAIN
3487,./audio/augment/ch_zh_0096.wav,Ahgnähmi Temperature sind abem Zistig zerwarte.,16000,TRAIN
3488,./audio/augment/ch_zh_0106.wav,Han nur schnäll en Cappucino wele trinke und gad wider witer welle.,16000,TRAIN
3489,./audio/augment/ch_zh_0112.wav,"S Abkomme seg für Italie aber chum vo Vorteil, vo däm isch de Chinaforscher Thomas Eder überzügt.",16000,TRAIN
3490,./audio/augment/ch_zh_0194.wav,Au Mittel gäge Bluethochdruck und sogar Anti-Baby-Pille würded knapp werde.,16000,TRAIN
3491,./audio/augment/ch_zh_0197.wav,De Saturn chamer wäg sine Ring guet vode andere Planete unterscheide.,16000,TRAIN
3492,./audio/augment/ch_zh_0242.wav,"Am Zistig Sunne, Wulche und Schauer im Wächsel.",16000,TRAIN
3493,./audio/augment/ch_zh_0246.wav,Uf zweitusig Meter zäh Grad.,16000,TRAIN
3494,./audio/augment/ch_zh_0255.wav,Wie sin Vorgänger will au de Cortizo d Beziehige mit China vertüfe.,16000,TRAIN
3495,./audio/augment/ch_zh_0268.wav,Aso drü Grad meh als hüt.,16000,TRAIN
3496,./audio/augment/ch_zh_0272.wav,D Hülsefrücht wie Bohne und Ärbsli folged a zweiter Stell.,16000,TRAIN
3497,./audio/augment/ch_zh_0284.wav,Es chan au gäge Brächreiz igsetzt werde.,16000,TRAIN
3498,./audio/augment/ch_zh_0285.wav,De vier Meter höchi Brätterhaag zwüsched Bremerhave und Lehe isch verschwunde.,16000,TRAIN
3499,./audio/augment/ch_zh_0291.wav,De Poseidonios hät ufem Zenon sini Kritik miteme Ganze Buech gantwortet.,16000,TRAIN
3500,./audio/augment/ch_zh_0301.wav,ZumRichsstatthalter isch de bisherig Chef vo de Zivilverwaltig Greiser Ernännt worde.,16000,TRAIN
3501,./audio/augment/ch_zh_0310.wav,De Dankert isch als Sohn vom Schlosser Friedrich August Dankert und de Louise Aufuste gebore worde.,16000,TRAIN
3502,./audio/augment/ch_zh_0320.wav,"Di ahschlüssend Tour hät si dänn dur Dütschland, Schwede, Holland und d Schwiz gfüert.",16000,TRAIN
3503,./audio/augment/ch_zh_0370.wav,"Si werded drum meistens Süessspisene, Glace oder Mayonnaise zuegsetzt.",16000,TRAIN
3504,./audio/augment/ch_zh_0375.wav,I sinere Freizit malt de Josef Wittlich flissig uf Papierböge.,16000,TRAIN
3505,./audio/augment/ch_zh_0376.wav,Als Jugendliche hät de Besson aber no wele Meeresbiolog werde.,16000,TRAIN
3506,./audio/augment/ch_zh_0387.wav,S Schisma hät dur das au im Orde Izug ghalte und de teilt.,16000,TRAIN
3507,./audio/augment/ch_zh_0400.wav,Sini Umsicht und Unerschrockeheit isch vom Andreas Hofer persönlich gwürdigt worde.,16000,TRAIN
3508,./audio/augment/ch_zh_0403.wav,Es vertrinked alli bi de Fluet ussert de Fintan.,16000,TRAIN
3509,./audio/augment/ch_zh_0410.wav,Hüt isch vo däm na chum öpis zgseh.,16000,TRAIN
3510,./audio/augment/ch_zh_0441.wav,Ufeme Fäst ide Villa chlaut de Anton es wertvolls Fürzüg.,16000,TRAIN
3511,./audio/augment/ch_zh_0467.wav,De Coiffeur staht bim Wäsche hinter ihm.,16000,TRAIN
3512,./audio/augment/ch_zh_0508.wav,Alli Nötli unterliged em Urheberrächt vode Bangladesh Bank.,16000,TRAIN
3513,./audio/augment/ch_zh_0514.wav,"Di alte Nötli sind nach wie vor gültig, werded aber nahdisnah ihzoge.",16000,TRAIN
3514,./audio/augment/ch_zh_0535.wav,I dere Hisicht isch Chile s Schlussliecht in Latinamerika.,16000,TRAIN
3515,./audio/augment/ch_zh_0541.wav,Si isch aber nöd im Notfallmodus.,16000,TRAIN
3516,./audio/augment/ch_zh_0544.wav,Di Stimmberächtigte händ e entsprächendi Volksinitiative ganz knapp abglehnt.,16000,TRAIN
3517,./audio/augment/ch_zh_0545.wav,"Aber Tatsach isch, dass de Reynard ide Westschwiz sehr populär isch.",16000,TRAIN
3518,./audio/augment/ch_zh_0555.wav,"Zude aktuelle Online-Kampagne vode CVP meint d Marianne Binder, es segi en legitime Wahlkampf.",16000,TRAIN
3519,./audio/augment/ch_zh_0556.wav,De Ducrot leitet sit zweitusigundelf d Fribourger Verchersbetrieb.,16000,TRAIN
3520,./audio/augment/ch_zh_0571.wav,"De Werner Salzmann isch glernte Landwirt, sit zweitusigsibe ischer aber bide Stürverwaltig vom Kanton Bern Chefexpert Landwirtschaft.",16000,TRAIN
3521,./audio/augment/ch_zh_0579.wav,Suscht zellt de US-Presidänt i sinere Red d Erfolg vo sinere Regierig uf.,16000,TRAIN
3522,./audio/augment/ch_zh_0582.wav,"Er pflanzt sälber Fueter ah, sin Hof isch zimli gross nach bulgarische Massstäb.",16000,TRAIN
3523,./audio/augment/ch_zh_0587.wav,Wie gönd si mit däm um?,16000,TRAIN
3524,./audio/augment/ch_zh_0606.wav,Wivill Mal händ Sie mit ihre scho über d Schwiz greded?,16000,TRAIN
3525,./audio/augment/ch_zh_0608.wav,"So chamer Bruef, Studium und aktivi Politik besser unter ein Huet bringe.",16000,TRAIN
3526,./audio/augment/ch_zh_0628.wav,Im Wald hät si de grossi bösi Wolf ahtroffe.,16000,TRAIN
3527,./audio/augment/ch_zh_0641.wav,"De bösi Wolf hät ufd Klinke druckt, isch schnäll zum Bett vode Grossmueter gloffe und hät si ufgässe.",16000,TRAIN
3528,./audio/augment/ch_zh_0661.wav,De Jäger hät sin Pelz abzoge und isch mit däm heigange.,16000,TRAIN
3529,./audio/augment/ch_zh_0670.wav,De glernti Gärtner isch überd Forstpflanzezucht ad Forschigsahstalt cho.,16000,TRAIN
3530,./audio/augment/ch_zh_0688.wav,"Es subers Bohrloch gits nur, wenn mer sitlich is Holz bohred.",16000,TRAIN
3531,./audio/augment/ch_zh_0699.wav,"Lided Chüe und Chälber würkli so fest, wenns vonenand trännt werded?",16000,TRAIN
3532,./audio/augment/ch_zh_0703.wav,Aber grad Eukalyptus-Boim sind a regelmässigs Für ahpasst.,16000,TRAIN
3533,./audio/augment/ch_zh_0734.wav,Wüsse über di richtige Technike und de richtig Umgang mit Seil und Pickel.,16000,TRAIN
3534,./audio/augment/ch_zh_0754.wav,Bsunders wertvoll für di iheimischi Tierwält sind regionali Wildpflanze - aso kei Zuchtforme.,16000,TRAIN
3535,./audio/augment/ch_zh_0775.wav,Brokkoli und vill Chopfcholahrte sind zum Bispil sehr kalziumhaltig.,16000,TRAIN
3536,./audio/augment/ch_zh_0794.wav,Wie konkret d Vorbereitige ide Kantön ufs Coronavirus usgsehnd isch unterschidlich.,16000,TRAIN
3537,./audio/augment/ch_zh_0797.wav,Früener isch de Pfarrer as Sterbebett cho.,16000,TRAIN
3538,./audio/augment/ch_zh_0804.wav,"Untersuechige händ zeigt, dass scho wenig Schadstoff ide Inneluft chrank gmacht händ.",16000,TRAIN
3539,./audio/augment/ch_zh_0811.wav,E natürlichi Geburt chan lang gah - und das chosted.,16000,TRAIN
3540,./audio/augment/ch_zh_0812.wav,"Es segi im Interesse vode Wirtschaft, wenn Methode vode Komplementärmedizin wüsseschaftlich erforscht werde würded.",16000,TRAIN
3541,./audio/augment/ch_zh_0860.wav,"Nach de Identifikation per Fingerabdruck heissts Warte, bis d Nummere ufgrüeft wird.",16000,TRAIN
3542,./audio/augment/ch_zh_0864.wav,Mit däm sölled unnötigi Tests und Behandlige vermide werde.,16000,TRAIN
3543,./audio/augment/ch_zh_0887.wav,Mangelwar Organ: De bitteri Kampf um Herz und Niere.,16000,TRAIN
3544,./audio/augment/ch_zh_0905.wav,De Märt für Games isch mittlerwile grösser als de vo Musig und Film zäme.,16000,TRAIN
3545,./audio/augment/ch_zh_0927.wav,Genau die Accounts hät s Wahlkampfteam vom Bloomberg gezielt is Visier gno.,16000,TRAIN
3546,./audio/augment/ch_zh_0930.wav,Amazon will Quantum-Computing salonfähig mache.,16000,TRAIN
3547,./audio/augment/ch_zh_0947.wav,De Pulto hät sini Rolle als Planet verlore.,16000,TRAIN
3548,./audio/augment/ch_zh_0953.wav,"De Neptun isch de Planet, wo am witischte vode Sunne wäg isch.",16000,TRAIN
3549,./audio/augment/ch_zh_0955.wav,"Si isch en Allesfrässer, wo sich vo Insekte, chline Wirbeltier und Frücht ernährt.",16000,TRAIN
3550,./audio/augment/ch_zh_0961.wav,Fleisch isch ufem Tisch vo de eifache Bürger e Sälteheit gsi.,16000,TRAIN
3551,./audio/augment/ch_zh_0981.wav,"Er reded usserdäm flüssend Hochchinesisch, Japanisch, Änglisch und Koreanisch.",16000,TRAIN
3552,./audio/augment/ch_zh_0992.wav,Die isch erfüllendi Gmeind für Schönstedt worde.,16000,TRAIN
3553,./audio/augment/ch_zh_0993.wav,Nöd jedi absolut notwändigi Iflussnahm ufs Läbe vo de Mänsche isch verpönt.,16000,TRAIN
3554,./audio/augment/ch_zh_0996.wav,Bi de Beleihig vo Wohneigentum isch zuesätzlich e beglaubigti Abschrift vo de Teiligserchlärig erforderlich.,16000,TRAIN
3555,./audio/augment/ch_zh_1009.wav,Di alt Tradition hät zum Sinn di böse Geister zvertribe.,16000,TRAIN
3556,./audio/augment/ch_zh_1022.wav,Offeni oder unbeschränkti Intervall sind nöd zueglah.,16000,TRAIN
